season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote,certainty_metric,week_certainty
3,4,Emmitt Smith,Athlete,1st Place,24.0,3,4.0,0.1212121212121212,11,False,1,Percentage,13.564213581243466,9.450585068599294,0.82509
3,4,Jerry Springer,TV Personality,Eliminated Week 7,22.0,3,7.0,0.1111111111111111,7,False,7,Percentage,13.564213581243466,9.424906456134831,0.82509
3,4,Joey Lawrence,Actor/Actress,3rd Place,27.0,3,3.0,0.1363636363636363,11,False,3,Percentage,15.079365096394971,9.809287465627582,0.82509
3,4,Mario Lopez,Actor/Actress,2nd Place,29.0,3,1.0,0.1464646464646464,11,False,2,Percentage,16.089465987286694,9.877595917116428,0.82509
3,4,Monique Coleman,Actor/Actress,Eliminated Week 8,24.0,3,4.0,0.1212121212121212,8,False,8,Percentage,13.564213581243465,9.422062425021341,0.82509
3,4,Vivica A. Fox,Actor/Actress,Eliminated Week 4,24.0,3,4.0,0.1212121212121212,4,True,4,Percentage,12.554112571142449,10.245201670332126,0.82509
3,4,Willa Ford,Singer/Rapper,Eliminated Week 5,28.0,3,2.0,0.1414141414141414,5,False,5,Percentage,15.584415601445484,9.673519544949603,0.82509
3,5,Emmitt Smith,Athlete,1st Place,27.0,3,1.0,0.149171270718232,11,False,1,Percentage,17.127071703995128,10.335900016902462,0.85595
3,5,Jerry Springer,TV Personality,Eliminated Week 7,24.0,3,6.0,0.1325966850828729,7,False,7,Percentage,16.94290972085288,10.362833504595976,0.85595
3,5,Joey Lawrence,Actor/Actress,3rd Place,25.0,3,5.0,0.1381215469613259,11,False,3,Percentage,16.390423533007585,10.375863018694968,0.85595
3,5,Mario Lopez,Actor/Actress,2nd Place,27.0,3,1.0,0.149171270718232,11,False,2,Percentage,17.127071942413707,10.529338455489448,0.85595
3,5,Monique Coleman,Actor/Actress,Eliminated Week 8,27.0,3,1.0,0.149171270718232,8,False,8,Percentage,17.127071942413707,10.36507892504897,0.85595
3,5,Willa Ford,Singer/Rapper,Eliminated Week 5,27.0,3,1.0,0.149171270718232,5,True,5,Percentage,15.28545115731698,12.593749825048198,0.85595
3,6,Emmitt Smith,Athlete,1st Place,25.0,3,2.0,0.211864406779661,11,False,1,Percentage,21.1864406779661,13.360261239766228,0.0
3,6,Jerry Springer,TV Personality,Eliminated Week 7,18.0,3,5.0,0.1525423728813559,7,False,7,Percentage,15.254237288135588,12.760889424491827,0.0
3,6,Joey Lawrence,Actor/Actress,3rd Place,24.0,3,3.0,0.2033898305084746,11,False,3,Percentage,20.33898305084746,13.153566955885589,0.0
3,6,Mario Lopez,Actor/Actress,2nd Place,28.0,3,1.0,0.2372881355932203,11,False,2,Percentage,23.728813559322028,14.039007870377326,0.0
3,6,Monique Coleman,Actor/Actress,Eliminated Week 8,23.0,3,4.0,0.1949152542372881,8,False,8,Percentage,19.49152542372881,13.04937050803694,0.0
3,7,Emmitt Smith,Athlete,1st Place,28.5,3,1.0,0.2111111111111111,11,False,1,Percentage,21.11111111111111,13.397860856876104,0.6855100000000001
3,7,Jerry Springer,TV Personality,Eliminated Week 7,23.0,3,5.0,0.1703703703703703,7,True,7,Percentage,17.03703703703703,12.08057378458108,0.6855100000000001
3,7,Joey Lawrence,Actor/Actress,3rd Place,28.5,3,1.0,0.2111111111111111,11,False,3,Percentage,21.11111111111111,13.524829589501982,0.6855100000000001
3,7,Mario Lopez,Actor/Actress,2nd Place,28.0,3,3.0,0.2074074074074074,11,False,2,Percentage,20.74074074074074,13.318807870006353,0.6855100000000001
3,7,Monique Coleman,Actor/Actress,Eliminated Week 8,27.0,3,4.0,0.2,8,False,8,Percentage,20.0,13.327120826333758,0.6855100000000001
3,8,Emmitt Smith,Athlete,1st Place,27.0,3,2.0,0.2477064220183486,11,False,1,Percentage,24.77064220183486,15.142387462323514,0.73083
3,8,Joey Lawrence,Actor/Actress,3rd Place,27.0,3,2.0,0.2477064220183486,11,False,3,Percentage,24.77064220183486,15.348343202894853,0.73083
3,8,Mario Lopez,Actor/Actress,2nd Place,28.5,3,1.0,0.2614678899082568,11,False,2,Percentage,26.14678899082568,15.086211842721248,0.73083
3,8,Monique Coleman,Actor/Actress,Eliminated Week 8,26.5,3,4.0,0.2431192660550458,8,True,8,Percentage,24.31192660550458,17.875992616992672,0.73083
3,9,Emmitt Smith,Athlete,1st Place,29.5,3,1.0,0.3333333333333333,11,False,1,Percentage,33.33333333333333,19.783136767773005,0.0
3,9,Joey Lawrence,Actor/Actress,3rd Place,29.5,3,1.0,0.3333333333333333,11,False,3,Percentage,33.33333333333333,19.808368184890632,0.0
3,9,Mario Lopez,Actor/Actress,2nd Place,29.5,3,1.0,0.3333333333333333,11,False,2,Percentage,33.33333333333333,19.82013872883137,0.0
3,10,Emmitt Smith,Athlete,1st Place,29.666600000000003,3,1.0,0.5,11,False,1,Percentage,50.0,25.030128430455434,0.50185
3,10,Mario Lopez,Actor/Actress,2nd Place,29.666600000000003,3,1.0,0.5,11,False,2,Percentage,50.0,25.030128430455434,0.50185
4,1,Apolo Anton Ohno,Athlete,1st Place,21.0,3,3.0,0.1019417475728155,11,False,1,Percentage,10.19417475728155,6.6571730539020475,0.0
4,1,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,13.0,3,11.0,0.0631067961165048,8,False,8,Percentage,6.31067961165048,6.104377122500919,0.0
4,1,Clyde Drexler,Athlete,Eliminated Week 5,16.0,3,9.0,0.0776699029126213,5,False,5,Percentage,7.76699029126213,6.1239480105491095,0.0
4,1,Heather Mills,Model,Eliminated Week 6,18.0,3,7.0,0.087378640776699,6,False,6,Percentage,8.7378640776699,6.2682224769673915,0.0
4,1,Ian Ziering,Actor/Actress,Eliminated Week 9,21.0,3,3.0,0.1019417475728155,9,False,9,Percentage,10.19417475728155,6.707534677795259,0.0
4,1,Joey Fatone,Singer/Rapper,2nd Place,24.0,3,1.0,0.116504854368932,11,False,2,Percentage,11.6504854368932,7.219480897842543,0.0
4,1,John Ratzenberger,Actor/Actress,Eliminated Week 7,17.0,3,8.0,0.0825242718446602,7,False,7,Percentage,8.25242718446602,6.208915231194469,0.0
4,1,Laila Ali,Athlete,3rd Place,23.0,3,2.0,0.1116504854368932,11,False,3,Percentage,11.16504854368932,7.02469667043778,0.0
4,1,Leeza Gibbons,TV Personality,Eliminated Week 4,15.0,3,10.0,0.0728155339805825,4,False,4,Percentage,7.281553398058251,6.1008538708853015,0.0
4,1,Paulina Porizkova,Model,Eliminated Week 2,19.0,3,5.0,0.0922330097087378,2,False,2,Percentage,9.22330097087378,6.384970579182226,0.0
4,1,Shandi Finnessey,Beauty Pagent,Eliminated Week 3,19.0,3,5.0,0.0922330097087378,3,False,3,Percentage,9.22330097087378,6.392338969874946,0.0
4,2,Apolo Anton Ohno,Athlete,1st Place,26.0,3,2.0,0.1061224489795918,11,False,1,Percentage,10.612244896604532,6.744084505901814,0.88771
4,2,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,21.0,3,6.0,0.0857142857142857,8,False,8,Percentage,8.571428570073923,5.9974837830201695,0.88771
4,2,Clyde Drexler,Athlete,Eliminated Week 5,18.0,3,11.0,0.073469387755102,5,False,5,Percentage,8.571428577524504,5.88552018635951,0.88771
4,2,Heather Mills,Model,Eliminated Week 6,24.0,3,3.0,0.0979591836734693,6,False,6,Percentage,9.795918365992284,6.513232929202831,0.88771
4,2,Ian Ziering,Actor/Actress,Eliminated Week 9,22.0,3,5.0,0.0897959183673469,9,False,9,Percentage,8.979591835380045,6.162584891259012,0.88771
4,2,Joey Fatone,Singer/Rapper,2nd Place,24.0,3,3.0,0.0979591836734693,11,False,2,Percentage,9.795918365992284,6.440865672359747,0.88771
4,2,John Ratzenberger,Actor/Actress,Eliminated Week 7,21.0,3,6.0,0.0857142857142857,7,False,7,Percentage,8.571428570073923,6.153114053363251,0.88771
4,2,Laila Ali,Athlete,3rd Place,27.0,3,1.0,0.110204081632653,11,False,3,Percentage,11.020408161910654,6.913782587767596,0.88771
4,2,Leeza Gibbons,TV Personality,Eliminated Week 4,21.0,3,6.0,0.0857142857142857,4,False,4,Percentage,8.571428570073923,6.088605694309698,0.88771
4,2,Paulina Porizkova,Model,Eliminated Week 2,21.0,3,6.0,0.0857142857142857,2,True,2,Percentage,7.346938781606136,6.312600127297108,0.88771
4,2,Shandi Finnessey,Beauty Pagent,Eliminated Week 3,20.0,3,10.0,0.0816326530612244,3,False,3,Percentage,8.163265304767794,6.072555537038642,0.88771
4,3,Apolo Anton Ohno,Athlete,1st Place,23.0,3,5.0,0.1055045871559633,11,False,1,Percentage,10.550458709635867,6.904978576303023,0.88556
4,3,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,21.0,3,6.0,0.0963302752293578,8,False,8,Percentage,9.633027516975318,6.634517925663771,0.88556
4,3,Clyde Drexler,Athlete,Eliminated Week 5,16.0,3,10.0,0.073394495412844,5,False,5,Percentage,9.633027546777642,6.646327266337542,0.88556
4,3,Heather Mills,Model,Eliminated Week 6,24.0,3,1.0,0.110091743119266,6,False,6,Percentage,11.00917430596614,7.129884340753354,0.88556
4,3,Ian Ziering,Actor/Actress,Eliminated Week 9,24.0,3,1.0,0.110091743119266,9,False,9,Percentage,11.00917430596614,7.110597971911552,0.88556
4,3,Joey Fatone,Singer/Rapper,2nd Place,24.0,3,1.0,0.110091743119266,11,False,2,Percentage,11.00917430596614,7.22231376386393,0.88556
4,3,John Ratzenberger,Actor/Actress,Eliminated Week 7,20.0,3,9.0,0.091743119266055,7,False,7,Percentage,9.17431192064504,6.712507195448223,0.88556
4,3,Laila Ali,Athlete,3rd Place,21.0,3,6.0,0.0963302752293578,11,False,3,Percentage,9.63302751697532,6.668095511836231,0.88556
4,3,Leeza Gibbons,TV Personality,Eliminated Week 4,24.0,3,1.0,0.110091743119266,4,False,4,Percentage,11.00917430596614,7.046112428204425,0.88556
4,3,Shandi Finnessey,Beauty Pagent,Eliminated Week 3,21.0,3,6.0,0.0963302752293578,3,True,3,Percentage,7.339449565126263,6.14893564716889,0.88556
4,4,Apolo Anton Ohno,Athlete,1st Place,26.0,3,2.0,0.1368421052631579,11,False,1,Percentage,13.684210526315796,8.557211582255379,0.76634
4,4,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,21.0,3,5.0,0.1105263157894736,8,False,8,Percentage,11.052631578947365,7.7282612469477785,0.76634
4,4,Clyde Drexler,Athlete,Eliminated Week 5,15.0,3,9.0,0.0789473684210526,5,False,5,Percentage,8.421052631578945,8.026044011762608,0.76634
4,4,Heather Mills,Model,Eliminated Week 6,23.0,3,4.0,0.1210526315789473,6,False,6,Percentage,12.105263157894736,7.9347071127325925,0.76634
4,4,Ian Ziering,Actor/Actress,Eliminated Week 9,24.0,3,3.0,0.1263157894736842,9,False,9,Percentage,12.631578947368425,8.131844157488661,0.76634
4,4,Joey Fatone,Singer/Rapper,2nd Place,28.0,3,1.0,0.1473684210526315,11,False,2,Percentage,14.736842105263156,8.992431339224561,0.76634
4,4,John Ratzenberger,Actor/Actress,Eliminated Week 7,16.0,3,7.0,0.0842105263157894,7,False,7,Percentage,8.421052631578945,7.8212391070743825,0.76634
4,4,Laila Ali,Athlete,3rd Place,21.0,3,5.0,0.1105263157894736,11,False,3,Percentage,11.052631578947365,7.677201829599508,0.76634
4,4,Leeza Gibbons,TV Personality,Eliminated Week 4,16.0,3,7.0,0.0842105263157894,4,True,4,Percentage,7.894736842105267,5.698628345848102,0.76634
4,5,Apolo Anton Ohno,Athlete,1st Place,30.0,3,1.0,0.1704545454545454,11,False,1,Percentage,17.04545454545454,10.281117821403331,0.62771
4,5,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,17.0,3,7.0,0.096590909090909,8,False,8,Percentage,9.6590909090909,8.945868799753013,0.62771
4,5,Clyde Drexler,Athlete,Eliminated Week 5,13.0,3,8.0,0.0738636363636363,5,True,5,Percentage,7.38636363636363,4.223105852967539,0.62771
4,5,Heather Mills,Model,Eliminated Week 6,21.0,3,5.0,0.1193181818181818,6,False,6,Percentage,11.93181818181818,8.724344824281374,0.62771
4,5,Ian Ziering,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.1363636363636363,9,False,9,Percentage,13.63636363636363,9.068490040674721,0.62771
4,5,Joey Fatone,Singer/Rapper,2nd Place,25.0,3,3.0,0.1420454545454545,11,False,2,Percentage,14.20454545454545,9.28580485688279,0.62771
4,5,John Ratzenberger,Actor/Actress,Eliminated Week 7,18.0,3,6.0,0.1022727272727272,7,False,7,Percentage,10.22727272727272,8.781949843611637,0.62771
4,5,Laila Ali,Athlete,3rd Place,28.0,3,2.0,0.1590909090909091,11,False,3,Percentage,15.909090909090908,9.840403346461489,0.62771
4,6,Apolo Anton Ohno,Athlete,1st Place,28.0,3,1.0,0.1647058823529411,11,False,1,Percentage,16.470588235294112,9.951826042870145,0.83481
4,6,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,21.0,3,6.0,0.1235294117647058,8,False,8,Percentage,12.352941176470594,9.501351290731794,0.83481
4,6,Heather Mills,Model,Eliminated Week 6,23.0,3,5.0,0.1352941176470588,6,True,6,Percentage,11.176470588235295,8.774820963803712,0.83481
4,6,Ian Ziering,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.1411764705882353,9,False,9,Percentage,14.117647058823533,9.235417353407566,0.83481
4,6,Joey Fatone,Singer/Rapper,2nd Place,27.0,3,3.0,0.1588235294117647,11,False,2,Percentage,15.882352941176473,9.822809489525325,0.83481
4,6,John Ratzenberger,Actor/Actress,Eliminated Week 7,19.0,3,7.0,0.1117647058823529,7,False,7,Percentage,13.529411764705872,9.38225378843393,0.83481
4,6,Laila Ali,Athlete,3rd Place,28.0,3,1.0,0.1647058823529411,11,False,3,Percentage,16.470588235294116,10.005922991119125,0.83481
4,7,Apolo Anton Ohno,Athlete,1st Place,27.0,3,3.0,0.174757281553398,11,False,1,Percentage,17.475728155339805,11.117859813315633,0.7550399999999999
4,7,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,19.0,3,6.0,0.1229773462783171,8,False,8,Percentage,14.563106796116518,11.774086682498371,0.7550399999999999
4,7,Ian Ziering,Actor/Actress,Eliminated Week 9,27.0,3,3.0,0.174757281553398,9,False,9,Percentage,17.47572815533981,11.08467732751419,0.7550399999999999
4,7,Joey Fatone,Singer/Rapper,2nd Place,29.5,3,1.0,0.1909385113268608,11,False,2,Percentage,19.093851132686087,11.564663329740176,0.7550399999999999
4,7,John Ratzenberger,Actor/Actress,Eliminated Week 7,22.5,3,5.0,0.145631067961165,7,True,7,Percentage,12.297734627831703,8.725801780198314,0.7550399999999999
4,7,Laila Ali,Athlete,3rd Place,29.5,3,1.0,0.1909385113268608,11,False,3,Percentage,19.093851132686087,11.623449067734933,0.7550399999999999
4,8,Apolo Anton Ohno,Athlete,1st Place,29.0,3,1.0,0.2310756972111553,11,False,1,Percentage,23.10756972111553,13.908123954228781,0.6293500000000001
4,8,Billy Ray Cyrus,Singer/Rapper,Eliminated Week 8,19.0,3,5.0,0.1513944223107569,8,True,8,Percentage,15.139442231075687,9.461149644798805,0.6293500000000001
4,8,Ian Ziering,Actor/Actress,Eliminated Week 9,23.5,3,4.0,0.1872509960159362,9,False,9,Percentage,18.72509960159362,13.602388994831223,0.6293500000000001
4,8,Joey Fatone,Singer/Rapper,2nd Place,27.5,3,2.0,0.2191235059760956,11,False,2,Percentage,21.91235059760956,13.681010897460265,0.6293500000000001
4,8,Laila Ali,Athlete,3rd Place,26.5,3,3.0,0.2111553784860557,11,False,3,Percentage,21.11553784860557,13.610744951807344,0.6293500000000001
4,9,Apolo Anton Ohno,Athlete,1st Place,29.5,3,3.0,0.2489451476793249,11,False,1,Percentage,24.89451476793249,15.130357876926508,0.73522
4,9,Ian Ziering,Actor/Actress,Eliminated Week 9,29.0,3,4.0,0.2447257383966244,9,True,9,Percentage,24.47257383966244,18.06492156743746,0.73522
4,9,Joey Fatone,Singer/Rapper,2nd Place,30.0,3,1.0,0.2531645569620253,11,False,2,Percentage,25.316455696202528,14.982388749974291,0.73522
4,9,Laila Ali,Athlete,3rd Place,30.0,3,1.0,0.2531645569620253,11,False,3,Percentage,25.316455696202528,14.94894404966244,0.73522
4,10,Apolo Anton Ohno,Athlete,1st Place,29.3332,3,1.0,0.3397685007685367,11,False,1,Percentage,33.97685007685367,27.11826264060362,0.82894
4,10,Joey Fatone,Singer/Rapper,2nd Place,28.6665,3,2.0,0.3320460681848982,11,False,2,Percentage,33.204606818489815,9.39832935475662,0.82894
4,10,Laila Ali,Athlete,3rd Place,28.3332,3,3.0,0.3281854310465651,11,False,3,Percentage,32.81854310465651,21.569602636050757,0.82894
5,1,Albert Reed,Model,Eliminated Week 2,21.0,3,5.0,0.0817120622568093,2,False,2,Percentage,8.17120622568093,5.980767191394968,0.73899
5,1,Cameron Mathison,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.0817120622568093,8,False,8,Percentage,8.17120622568093,5.966690458396694,0.73899
5,1,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,18.0,3,11.0,0.0700389105058365,4,False,4,Percentage,7.00389105058365,5.880824175273937,0.73899
5,1,Helio Castroneves,Racing Driver,1st Place,25.0,3,2.0,0.0972762645914396,11,False,1,Percentage,9.72762645914396,6.360945132467788,0.73899
5,1,Jane Seymour,Actor/Actress,Eliminated Week 7,24.0,3,3.0,0.0933852140077821,7,False,7,Percentage,9.33852140077821,6.29425424332638,0.73899
5,1,Jennie Garth,Actor/Actress,Eliminated Week 9,21.0,3,5.0,0.0817120622568093,9,False,9,Percentage,8.17120622568093,5.959745699545565,0.73899
5,1,Josie Maran,Model,Eliminated Week 1,16.0,3,12.0,0.0622568093385214,1,True,1,Percentage,6.22568093385214,4.790769304269968,0.73899
5,1,Marie Osmond,Singer/Rapper,3rd Place,21.0,3,5.0,0.0817120622568093,11,False,3,Percentage,8.17120622568093,5.972222789614717,0.73899
5,1,Mark Cuban,TV Personality,Eliminated Week 5,21.0,3,5.0,0.0817120622568093,5,False,5,Percentage,8.17120622568093,5.94942382169279,0.73899
5,1,Mel B,Singer/Rapper,2nd Place,24.0,3,3.0,0.0933852140077821,11,False,2,Percentage,9.33852140077821,6.256998030441704,0.73899
5,1,Sabrina Bryan,Actor/Actress,Eliminated Week 6,26.0,3,1.0,0.1011673151750972,6,False,6,Percentage,10.11673151750972,6.536820679908372,0.73899
5,1,Wayne Newton,Singer/Rapper,Eliminated Week 3,19.0,3,10.0,0.0739299610894941,3,False,3,Percentage,7.39299610894941,5.821610987225802,0.73899
5,2,Albert Reed,Model,Eliminated Week 2,21.0,3,5.0,0.088235294117647,2,True,2,Percentage,6.302521037302572,5.301272741577105,0.91676
5,2,Cameron Mathison,Actor/Actress,Eliminated Week 8,21.0,3,5.0,0.088235294117647,8,False,8,Percentage,8.823529400927498,5.945910427268578,0.91676
5,2,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,21.0,3,5.0,0.088235294117647,4,False,4,Percentage,8.823529400927494,5.918011837064915,0.91676
5,2,Helio Castroneves,Racing Driver,1st Place,27.0,3,1.0,0.1134453781512605,11,False,1,Percentage,11.344537804288848,6.9923536569397955,0.91676
5,2,Jane Seymour,Actor/Actress,Eliminated Week 7,21.0,3,5.0,0.088235294117647,7,False,7,Percentage,8.823529400927493,5.959305922983505,0.91676
5,2,Jennie Garth,Actor/Actress,Eliminated Week 9,21.0,3,5.0,0.088235294117647,9,False,9,Percentage,8.823529400927493,6.062095981492619,0.91676
5,2,Marie Osmond,Singer/Rapper,3rd Place,24.0,3,3.0,0.1008403361344537,11,False,3,Percentage,10.084033602608164,6.40340263380724,0.91676
5,2,Mark Cuban,TV Personality,Eliminated Week 5,18.0,3,10.0,0.0756302521008403,5,False,5,Percentage,7.563025238983255,6.014261887818172,0.91676
5,2,Mel B,Singer/Rapper,2nd Place,23.0,3,4.0,0.0966386554621848,11,False,2,Percentage,9.663865535381271,6.3172751697700855,0.91676
5,2,Sabrina Bryan,Actor/Actress,Eliminated Week 6,26.0,3,2.0,0.1092436974789916,6,False,6,Percentage,10.924369737061957,6.906607338261575,0.91676
5,2,Wayne Newton,Singer/Rapper,Eliminated Week 3,15.0,3,11.0,0.0630252100840336,3,False,3,Percentage,8.82352944066394,6.049310339349709,0.91676
5,3,Cameron Mathison,Actor/Actress,Eliminated Week 8,23.0,3,7.0,0.0962343096234309,8,False,8,Percentage,9.62343096234309,7.061887284272308,0.72746
5,3,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,21.0,3,8.0,0.0878661087866108,4,False,4,Percentage,8.78661087866108,6.933116473052903,0.72746
5,3,Helio Castroneves,Racing Driver,1st Place,24.0,3,6.0,0.100418410041841,11,False,1,Percentage,10.0418410041841,7.152380905018326,0.72746
5,3,Jane Seymour,Actor/Actress,Eliminated Week 7,27.0,3,1.0,0.1129707112970711,7,False,7,Percentage,11.29707112970711,7.5144136065857285,0.72746
5,3,Jennie Garth,Actor/Actress,Eliminated Week 9,26.0,3,4.0,0.1087866108786611,9,False,9,Percentage,10.87866108786611,7.294224282986496,0.72746
5,3,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,4.0,0.1087866108786611,11,False,3,Percentage,10.87866108786611,7.334740428546694,0.72746
5,3,Mark Cuban,TV Personality,Eliminated Week 5,20.0,3,9.0,0.0836820083682008,5,False,5,Percentage,8.36820083682008,6.971528259544402,0.72746
5,3,Mel B,Singer/Rapper,2nd Place,27.0,3,1.0,0.1129707112970711,11,False,2,Percentage,11.29707112970711,7.431481121869541,0.72746
5,3,Sabrina Bryan,Actor/Actress,Eliminated Week 6,27.0,3,1.0,0.1129707112970711,6,False,6,Percentage,11.29707112970711,7.428562019268226,0.72746
5,3,Wayne Newton,Singer/Rapper,Eliminated Week 3,18.0,3,10.0,0.0753138075313807,3,True,3,Percentage,7.53138075313807,5.6338561306839985,0.72746
5,4,Cameron Mathison,Actor/Actress,Eliminated Week 8,27.0,3,2.0,0.1153846153846153,8,False,8,Percentage,11.538461538875454,7.913123866244194,0.80458
5,4,Floyd Mayweather Jr. ,Athlete,Eliminated Week 4,23.0,3,8.0,0.0982905982905982,4,True,4,Percentage,9.40170940026068,7.739335497602049,0.80458
5,4,Helio Castroneves,Racing Driver,1st Place,27.0,3,2.0,0.1153846153846153,11,False,1,Percentage,11.538461538875454,7.859524461432101,0.80458
5,4,Jane Seymour,Actor/Actress,Eliminated Week 7,26.0,3,5.0,0.1111111111111111,7,False,7,Percentage,11.111111111525036,7.7941541340129925,0.80458
5,4,Jennie Garth,Actor/Actress,Eliminated Week 9,27.0,3,2.0,0.1153846153846153,9,False,9,Percentage,11.538461538875454,7.916712799826965,0.80458
5,4,Marie Osmond,Singer/Rapper,3rd Place,26.0,3,5.0,0.1111111111111111,11,False,3,Percentage,11.111111111525036,7.825894349445684,0.80458
5,4,Mark Cuban,TV Personality,Eliminated Week 5,22.0,3,9.0,0.094017094017094,5,False,5,Percentage,9.829059827611102,7.704211792690123,0.80458
5,4,Mel B,Singer/Rapper,2nd Place,26.0,3,5.0,0.1111111111111111,11,False,2,Percentage,11.111111111525036,7.794708389731418,0.80458
