season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,f_placement,rule_type,predicted_fan_vote,certainty_metric,week_certainty
1,2,Trista Sutter,TV Personality,Eliminated Week 2,19.0,3,4.0,0.1570247933884297,2,True,2,Rank_Standard,6.0,0.5748502994011976,0.7680555555555555
1,3,Evander Holyfield,Athlete,Eliminated Week 3,13.0,3,5.0,0.1226415094339622,3,True,3,Rank_Standard,5.0,0.32,0.375
1,3,Joey McIntyre,Singer/Rapper,3rd Place,22.0,3,3.0,0.2075471698113207,7,False,3,Rank_Standard,3.0,0.2,0.375
1,3,John O'Hurley,Actor/Actress,2nd Place,24.0,3,2.0,0.2264150943396226,7,False,2,Rank_Standard,2.0,0.21333333333333335,0.375
1,3,Kelly Monaco,Actor/Actress,1st Place,21.0,3,4.0,0.1981132075471698,7,False,1,Rank_Standard,4.0,0.16,0.375
1,3,Rachel Hunter,Model,Eliminated Week 4,26.0,3,1.0,0.2452830188679245,4,False,4,Rank_Standard,1.0,0.22666666666666666,0.375
1,4,Joey McIntyre,Singer/Rapper,3rd Place,20.0,3,4.0,0.217391304347826,7,False,3,Rank_Standard,2.0,0.4,0.7916666666666666
1,4,John O'Hurley,Actor/Actress,2nd Place,21.0,3,3.0,0.2282608695652173,7,False,2,Rank_Standard,3.0,0.4,0.7916666666666666
1,4,Kelly Monaco,Actor/Actress,1st Place,26.0,3,1.0,0.2826086956521739,7,False,1,Rank_Standard,1.0,0.2,0.7916666666666666
1,4,Rachel Hunter,Model,Eliminated Week 4,25.0,3,2.0,0.2717391304347826,4,True,4,Rank_Standard,4.0,0.8,0.7916666666666666
1,5,Joey McIntyre,Singer/Rapper,3rd Place,22.5,3,3.0,0.3082191780821918,7,False,3,Rank_Standard,3.0,0.3333333333333333,0.0
1,5,John O'Hurley,Actor/Actress,2nd Place,27.0,3,1.0,0.3698630136986301,7,False,2,Rank_Standard,1.0,0.3333333333333333,0.0
1,5,Kelly Monaco,Actor/Actress,1st Place,23.5,3,2.0,0.3219178082191781,7,False,1,Rank_Standard,2.0,0.3333333333333333,0.0
1,6,John O'Hurley,Actor/Actress,2nd Place,27.0,3,2.0,0.4954128440366973,7,False,2,Rank_Standard,2.0,0.5,0.0
1,6,Kelly Monaco,Actor/Actress,1st Place,27.5,3,1.0,0.5045871559633027,7,False,1,Rank_Standard,1.0,0.5,0.0
2,1,Drew Lachey,Singer/Rapper,1st Place,24.0,3,1.0,0.123076923076923,9,False,1,Rank_Standard,1.0,0.10431293881644935,0.67099
2,1,George Hamilton,Actor/Actress,Eliminated Week 6,18.0,3,8.0,0.0923076923076923,6,False,6,Rank_Standard,8.0,0.08400960457128963,0.67099
2,1,Giselle Fernandez,News Anchor,Eliminated Week 3,23.0,3,2.0,0.1179487179487179,3,False,3,Rank_Standard,3.0,0.10258046867876357,0.67099
2,1,Jerry Rice,Athlete,2nd Place,21.0,3,5.0,0.1076923076923077,9,False,2,Rank_Standard,5.0,0.10589343788942586,0.67099
2,1,Kenny Mayne,Sports Broadcaster,Eliminated Week 1,13.0,3,9.0,0.0666666666666666,1,True,1,Rank_Standard,10.0,0.3049147442326981,0.67099
2,1,Lisa Rinna,Actor/Actress,Eliminated Week 7,19.0,3,7.0,0.0974358974358974,7,False,7,Rank_Standard,7.0,0.09741345247864806,0.67099
2,1,Master P,Singer/Rapper,Eliminated Week 4,12.0,3,10.0,0.0615384615384615,4,False,4,Rank_Standard,9.0,0.034041518494878575,0.67099
2,1,Stacy Keibler,Athlete,3rd Place,22.0,3,4.0,0.1128205128205128,9,False,3,Rank_Standard,4.0,0.10461688094586791,0.67099
2,1,Tatum O'Neal,Actor/Actress,Eliminated Week 2,23.0,3,2.0,0.1179487179487179,2,False,2,Rank_Standard,2.0,0.10200297863286831,0.67099
2,1,Tia Carrere,Actor/Actress,Eliminated Week 5,20.0,3,6.0,0.1025641025641025,5,False,5,Rank_Standard,6.0,0.10130391173520562,0.67099
2,2,Drew Lachey,Singer/Rapper,1st Place,27.0,3,2.0,0.135,9,False,1,Rank_Standard,2.0,0.11617622044565402,0.6435791446208112
2,2,George Hamilton,Actor/Actress,Eliminated Week 6,22.0,3,5.0,0.11,6,False,6,Rank_Standard,5.0,0.11341601076249826,0.6435791446208112
2,2,Giselle Fernandez,News Anchor,Eliminated Week 3,24.0,3,3.0,0.12,3,False,3,Rank_Standard,3.0,0.11616075708608452,0.6435791446208112
2,2,Jerry Rice,Athlete,2nd Place,23.0,3,4.0,0.115,9,False,2,Rank_Standard,4.0,0.11554222270330453,0.6435791446208112
2,2,Lisa Rinna,Actor/Actress,Eliminated Week 7,20.0,3,7.0,0.1,7,False,7,Rank_Standard,7.0,0.10020257001036045,0.6435791446208112
2,2,Master P,Singer/Rapper,Eliminated Week 4,16.0,3,9.0,0.08,4,False,4,Rank_Standard,8.0,0.03896766611514017,0.6435791446208112
2,2,Stacy Keibler,Athlete,3rd Place,29.0,3,1.0,0.145,9,False,3,Rank_Standard,1.0,0.11617622044565402,0.6435791446208112
2,2,Tatum O'Neal,Actor/Actress,Eliminated Week 2,17.0,3,8.0,0.085,2,True,2,Rank_Standard,9.0,0.3117413289211214,0.6435791446208112
2,2,Tia Carrere,Actor/Actress,Eliminated Week 5,22.0,3,5.0,0.11,5,False,5,Rank_Standard,6.0,0.108722881133155,0.6435791446208112
2,3,Drew Lachey,Singer/Rapper,1st Place,27.0,3,1.0,0.1483516483516483,9,False,1,Rank_Standard,1.0,0.11379716981132075,0.8738095238095238
2,3,George Hamilton,Actor/Actress,Eliminated Week 6,22.0,3,5.0,0.1208791208791208,6,False,6,Rank_Standard,7.0,0.1179245283018868,0.8738095238095238
2,3,Giselle Fernandez,News Anchor,Eliminated Week 3,22.0,3,5.0,0.1208791208791208,3,True,3,Rank_Standard,8.0,0.589622641509434,0.8738095238095238
2,3,Jerry Rice,Athlete,2nd Place,19.0,3,7.0,0.1043956043956044,9,False,2,Rank_Standard,6.0,0.1179245283018868,0.8738095238095238
2,3,Lisa Rinna,Actor/Actress,Eliminated Week 7,25.0,3,4.0,0.1373626373626373,7,False,7,Rank_Standard,4.0,0.12460691823899371,0.8738095238095238
2,3,Master P,Singer/Rapper,Eliminated Week 4,14.0,3,8.0,0.0769230769230769,4,False,4,Rank_Standard,5.0,0.1179245283018868,0.8738095238095238
2,3,Stacy Keibler,Athlete,3rd Place,27.0,3,1.0,0.1483516483516483,9,False,3,Rank_Standard,2.0,0.11379716981132075,0.8738095238095238
2,3,Tia Carrere,Actor/Actress,Eliminated Week 5,26.0,3,3.0,0.1428571428571428,5,False,5,Rank_Standard,3.0,0.11438679245283019,0.8738095238095238
2,4,Drew Lachey,Singer/Rapper,1st Place,28.0,3,1.0,0.1772151898734177,9,False,1,Rank_Standard,1.0,0.15477996965098634,0.47698412698412695
2,4,George Hamilton,Actor/Actress,Eliminated Week 6,21.0,3,6.0,0.1329113924050632,6,False,6,Rank_Standard,6.0,0.09104704097116843,0.47698412698412695
2,4,Jerry Rice,Athlete,2nd Place,24.0,3,5.0,0.1518987341772152,9,False,2,Rank_Standard,5.0,0.13884673748103188,0.47698412698412695
2,4,Lisa Rinna,Actor/Actress,Eliminated Week 7,26.0,3,2.0,0.1645569620253164,7,False,7,Rank_Standard,3.0,0.14871016691957512,0.47698412698412695
2,4,Master P,Singer/Rapper,Eliminated Week 4,8.0,3,7.0,0.050632911392405,4,True,4,Rank_Standard,7.0,0.2731411229135053,0.47698412698412695
2,4,Stacy Keibler,Athlete,3rd Place,26.0,3,2.0,0.1645569620253164,9,False,3,Rank_Standard,2.0,0.15402124430955993,0.47698412698412695
2,4,Tia Carrere,Actor/Actress,Eliminated Week 5,25.0,3,4.0,0.1582278481012658,5,False,5,Rank_Standard,4.0,0.1418816388467375,0.47698412698412695
2,5,Drew Lachey,Singer/Rapper,1st Place,27.0,3,2.0,0.1788079470198675,9,False,1,Rank_Standard,2.0,0.18181818181818182,0.43472222222222223
2,5,George Hamilton,Actor/Actress,Eliminated Week 6,24.0,3,4.0,0.1589403973509933,6,False,6,Rank_Standard,4.0,0.16707616707616707,0.43472222222222223
2,5,Jerry Rice,Athlete,2nd Place,23.0,3,5.0,0.152317880794702,9,False,2,Rank_Standard,5.0,0.11793611793611794,0.43472222222222223
2,5,Lisa Rinna,Actor/Actress,Eliminated Week 7,25.0,3,3.0,0.1655629139072847,7,False,7,Rank_Standard,3.0,0.16707616707616707,0.43472222222222223
2,5,Stacy Keibler,Athlete,3rd Place,30.0,3,1.0,0.1986754966887417,9,False,3,Rank_Standard,1.0,0.18427518427518427,0.43472222222222223
2,5,Tia Carrere,Actor/Actress,Eliminated Week 5,22.0,3,6.0,0.1456953642384106,5,True,5,Rank_Standard,6.0,0.29484029484029484,0.43472222222222223
2,6,Drew Lachey,Singer/Rapper,1st Place,30.0,3,1.0,0.225563909774436,9,False,1,Rank_Standard,1.0,0.21153846153846154,0.5666666666666667
2,6,George Hamilton,Actor/Actress,Eliminated Week 6,23.0,3,4.0,0.1729323308270676,6,True,6,Rank_Standard,5.0,0.46153846153846156,0.5666666666666667
2,6,Jerry Rice,Athlete,2nd Place,23.0,3,4.0,0.1729323308270676,9,False,2,Rank_Standard,4.0,0.11538461538461539,0.5666666666666667
2,6,Lisa Rinna,Actor/Actress,Eliminated Week 7,27.0,3,3.0,0.2030075187969924,7,False,7,Rank_Standard,3.0,0.23076923076923078,0.5666666666666667
2,6,Stacy Keibler,Athlete,3rd Place,30.0,3,1.0,0.225563909774436,9,False,3,Rank_Standard,2.0,0.21153846153846154,0.5666666666666667
2,7,Drew Lachey,Singer/Rapper,1st Place,27.5,3,1.0,0.2696078431372549,9,False,1,Rank_Standard,1.0,0.25,0.5
2,7,Jerry Rice,Athlete,2nd Place,20.5,3,4.0,0.2009803921568627,9,False,2,Rank_Standard,3.0,0.16666666666666666,0.5
2,7,Lisa Rinna,Actor/Actress,Eliminated Week 7,26.5,3,3.0,0.2598039215686274,7,True,7,Rank_Standard,4.0,0.5,0.5
2,7,Stacy Keibler,Athlete,3rd Place,27.5,3,1.0,0.2696078431372549,9,False,3,Rank_Standard,2.0,0.25,0.5
2,8,Drew Lachey,Singer/Rapper,1st Place,28.9998,3,1.0,0.3438729131809768,9,False,1,Rank_Standard,1.0,0.3333333333333333,0.5
2,8,Jerry Rice,Athlete,2nd Place,26.666600000000003,3,3.0,0.3162063678588072,9,False,2,Rank_Standard,2.0,0.3333333333333333,0.5
2,8,Stacy Keibler,Athlete,3rd Place,28.6665,3,2.0,0.339920718960216,9,False,3,Rank_Standard,3.0,0.6666666666666666,0.5
28,1,Ally Brooke,Singer/Rapper,3rd Place,16.0,3,7.0,0.0812182741116751,12,False,3,Rank_Save,7.0,0.09068,0.0
28,1,Hannah Brown,TV Personality,1st Place,20.0,3,2.0,0.1015228426395939,12,False,1,Rank_Save,2.0,0.093,0.0
28,1,James Van Der Beek,Actor/Actress,Eliminated Week 10,21.0,3,1.0,0.1065989847715736,10,False,10,Rank_Save,1.0,0.09152,0.0
28,1,Karamo Brown,TV Personality,Eliminated Week 7,17.0,3,5.0,0.0862944162436548,7,False,7,Rank_Save,6.0,0.08868,0.0
28,1,Kate Flannery,Actor/Actress,Eliminated Week 8,15.0,3,9.0,0.0761421319796954,8,False,8,Rank_Save,9.0,0.09292,0.0
28,1,Kel Mitchell,Actor/Actress,2nd Place,16.0,3,7.0,0.0812182741116751,12,False,2,Rank_Save,8.0,0.09046,0.0
28,1,Lamar Odom,Athlete,Eliminated Week 4,11.0,3,12.0,0.0558375634517766,4,False,4,Rank_Save,11.0,0.09031,0.0
28,1,Lauren Alaina,Singer/Rapper,4th Place,19.0,3,3.0,0.0964467005076142,12,False,4,Rank_Save,3.0,0.09194,0.0
28,1,Mary Wilson,Singer/Rapper,Eliminated Week 2,17.0,3,5.0,0.0862944162436548,2,False,2,Rank_Save,5.0,0.09081,0.0
28,1,Sailor Brinkley-Cook,Model,Eliminated Week 6,18.0,3,4.0,0.0913705583756345,6,False,6,Rank_Save,4.0,0.09078,0.0
28,1,Sean Spicer,Politician,Eliminated Week 9,12.0,3,11.0,0.0609137055837563,9,False,9,Rank_Save,10.0,0.09179,0.0
28,2,Ally Brooke,Singer/Rapper,3rd Place,20.0,3,3.0,0.091324200913242,12,False,3,Rank_Save,4.0,0.0947734917481362,0.49163
28,2,Hannah Brown,TV Personality,1st Place,24.0,3,1.0,0.1095890410958904,12,False,1,Rank_Save,1.0,0.09497019887090112,0.49163
28,2,James Van Der Beek,Actor/Actress,Eliminated Week 10,20.0,3,3.0,0.091324200913242,10,False,10,Rank_Save,3.0,0.09272773767138108,0.49163
28,2,Karamo Brown,TV Personality,Eliminated Week 7,19.0,3,6.0,0.0867579908675799,7,False,7,Rank_Save,7.0,0.08981647225446034,0.49163
28,2,Kate Flannery,Actor/Actress,Eliminated Week 8,21.0,3,2.0,0.0958904109589041,8,False,8,Rank_Save,2.0,0.09296378621869898,0.49163
28,2,Kel Mitchell,Actor/Actress,2nd Place,20.0,3,3.0,0.091324200913242,12,False,2,Rank_Save,5.0,0.09260971339772213,0.49163
28,2,Lamar Odom,Athlete,Eliminated Week 4,12.0,3,12.0,0.0547945205479452,4,False,4,Rank_Save,11.0,0.0803745303617444,0.49163
28,2,Lauren Alaina,Singer/Rapper,4th Place,19.0,3,6.0,0.0867579908675799,12,False,4,Rank_Save,6.0,0.09369160257292916,0.49163
28,2,Mary Wilson,Singer/Rapper,Eliminated Week 2,15.0,3,10.0,0.0684931506849315,2,True,2,Rank_Save,10.0,0.17904282314062592,0.49163
28,2,Sailor Brinkley-Cook,Model,Eliminated Week 6,18.0,3,8.0,0.0821917808219178,6,False,6,Rank_Save,8.0,0.08434801424159569,0.49163
28,2,Sean Spicer,Politician,Eliminated Week 9,16.0,3,9.0,0.0730593607305936,9,False,9,Rank_Save,9.0,0.06939827291146212,0.49163
28,3,Ally Brooke,Singer/Rapper,3rd Place,24.0,3,1.0,0.1212121212121212,12,False,3,Rank_Save,2.0,0.09984,0.0
28,3,Hannah Brown,TV Personality,1st Place,21.0,3,5.0,0.106060606060606,12,False,1,Rank_Save,5.0,0.09995,0.0
28,3,James Van Der Beek,Actor/Actress,Eliminated Week 10,23.0,3,3.0,0.1161616161616161,10,False,10,Rank_Save,3.0,0.09969,0.0
28,3,Karamo Brown,TV Personality,Eliminated Week 7,16.0,3,8.0,0.0808080808080808,7,False,7,Rank_Save,8.0,0.0994,0.0
28,3,Kate Flannery,Actor/Actress,Eliminated Week 8,24.0,3,1.0,0.1212121212121212,8,False,8,Rank_Save,1.0,0.10186,0.0
28,3,Kel Mitchell,Actor/Actress,2nd Place,20.0,3,6.0,0.101010101010101,12,False,2,Rank_Save,7.0,0.10089,0.0
28,3,Lamar Odom,Athlete,Eliminated Week 4,12.0,3,10.0,0.0606060606060606,4,False,4,Rank_Save,10.0,0.09719,0.0
28,3,Lauren Alaina,Singer/Rapper,4th Place,20.0,3,6.0,0.101010101010101,12,False,4,Rank_Save,6.0,0.09956,0.0
28,3,Sailor Brinkley-Cook,Model,Eliminated Week 6,23.0,3,3.0,0.1161616161616161,6,False,6,Rank_Save,4.0,0.10147,0.0
28,3,Sean Spicer,Politician,Eliminated Week 9,15.0,3,9.0,0.0757575757575757,9,False,9,Rank_Save,9.0,0.1001,0.0
28,4,Ally Brooke,Singer/Rapper,3rd Place,32.0,4,1.0,0.1134751773049645,12,False,3,Rank_Save,3.0,0.10315115706548499,0.35007999999999995
28,4,Hannah Brown,TV Personality,1st Place,32.0,4,1.0,0.1134751773049645,12,False,1,Rank_Save,2.0,0.10470519448547513,0.35007999999999995
28,4,James Van Der Beek,Actor/Actress,Eliminated Week 10,28.0,4,6.0,0.0992907801418439,10,False,10,Rank_Save,7.0,0.09702732644017725,0.35007999999999995
28,4,Karamo Brown,TV Personality,Eliminated Week 7,28.0,4,6.0,0.0992907801418439,7,False,7,Rank_Save,6.0,0.10138170851797144,0.35007999999999995
28,4,Kate Flannery,Actor/Actress,Eliminated Week 8,26.0,4,8.0,0.0921985815602836,8,False,8,Rank_Save,8.0,0.08197932053175776,0.35007999999999995
28,4,Kel Mitchell,Actor/Actress,2nd Place,32.0,4,1.0,0.1134751773049645,12,False,2,Rank_Save,4.0,0.0973042836041359,0.35007999999999995
28,4,Lamar Odom,Athlete,Eliminated Week 4,20.0,4,10.0,0.0709219858156028,4,True,4,Rank_Save,10.0,0.15677314130969966,0.35007999999999995
28,4,Lauren Alaina,Singer/Rapper,4th Place,32.0,4,1.0,0.1134751773049645,12,False,4,Rank_Save,1.0,0.10245876415558838,0.35007999999999995
28,4,Sailor Brinkley-Cook,Model,Eliminated Week 6,31.0,4,5.0,0.1099290780141844,6,False,6,Rank_Save,5.0,0.09727351058591827,0.35007999999999995
28,4,Sean Spicer,Politician,Eliminated Week 9,21.0,4,9.0,0.0744680851063829,9,False,9,Rank_Save,9.0,0.08391802067946824,0.35007999999999995
28,5,Ally Brooke,Singer/Rapper,3rd Place,27.0,3,1.0,0.1255813953488372,12,False,3,Rank_Save,1.0,0.1111111111111111,0.0
28,5,Hannah Brown,TV Personality,1st Place,25.0,3,4.0,0.1162790697674418,12,False,1,Rank_Save,4.0,0.1111111111111111,0.0
28,5,James Van Der Beek,Actor/Actress,Eliminated Week 10,26.0,3,2.0,0.1209302325581395,10,False,10,Rank_Save,2.0,0.1111111111111111,0.0
28,5,Karamo Brown,TV Personality,Eliminated Week 7,21.0,3,8.0,0.0976744186046511,7,False,7,Rank_Save,8.0,0.1111111111111111,0.0
28,5,Kate Flannery,Actor/Actress,Eliminated Week 8,24.0,3,5.0,0.1116279069767441,8,False,8,Rank_Save,5.0,0.1111111111111111,0.0
28,5,Kel Mitchell,Actor/Actress,2nd Place,26.0,3,2.0,0.1209302325581395,12,False,2,Rank_Save,3.0,0.1111111111111111,0.0
28,5,Lauren Alaina,Singer/Rapper,4th Place,23.0,3,7.0,0.1069767441860465,12,False,4,Rank_Save,7.0,0.1111111111111111,0.0
28,5,Sailor Brinkley-Cook,Model,Eliminated Week 6,24.0,3,5.0,0.1116279069767441,6,False,6,Rank_Save,6.0,0.1111111111111111,0.0
28,5,Sean Spicer,Politician,Eliminated Week 9,19.0,3,9.0,0.0883720930232558,9,False,9,Rank_Save,9.0,0.1111111111111111,0.0
28,6,Ally Brooke,Singer/Rapper,3rd Place,25.0,3,6.0,0.1096491228070175,12,False,3,Rank_Save,4.0,0.3217821782178218,0.997773368606702
28,6,Hannah Brown,TV Personality,1st Place,24.0,3,8.0,0.1052631578947368,12,False,1,Rank_Save,2.0,0.46534653465346537,0.997773368606702
28,6,James Van Der Beek,Actor/Actress,Eliminated Week 10,27.0,3,1.0,0.1184210526315789,10,False,10,Rank_Save,7.0,0.32673267326732675,0.997773368606702
28,6,Karamo Brown,TV Personality,Eliminated Week 7,25.0,3,6.0,0.1096491228070175,7,False,7,Rank_Save,3.0,0.32673267326732675,0.997773368606702
28,6,Kate Flannery,Actor/Actress,Eliminated Week 8,27.0,3,1.0,0.1184210526315789,8,False,8,Rank_Save,1.0,0.009900990099009901,0.997773368606702
28,6,Kel Mitchell,Actor/Actress,2nd Place,26.0,3,4.0,0.1140350877192982,12,False,2,Rank_Save,6.0,0.3217821782178218,0.997773368606702
28,6,Lauren Alaina,Singer/Rapper,4th Place,26.0,3,4.0,0.1140350877192982,12,False,4,Rank_Save,5.0,0.32673267326732675,0.997773368606702
28,6,Sailor Brinkley-Cook,Model,Eliminated Week 6,27.0,3,1.0,0.1184210526315789,6,True,6,Rank_Save,9.0,0.9900990099009901,0.997773368606702
28,6,Sean Spicer,Politician,Eliminated Week 9,21.0,3,9.0,0.0921052631578947,9,False,9,Rank_Save,8.0,0.1782178217821782,0.997773368606702
28,7,Ally Brooke,Singer/Rapper,3rd Place,27.0,3,1.0,0.1336633663366336,12,False,3,Rank_Save,2.0,0.12762520193861066,0.5394345238095238
28,7,Hannah Brown,TV Personality,1st Place,26.0,3,4.0,0.1287128712871287,12,False,1,Rank_Save,4.0,0.13537964458804524,0.5394345238095238
28,7,James Van Der Beek,Actor/Actress,Eliminated Week 10,27.0,3,1.0,0.1336633663366336,10,False,10,Rank_Save,1.0,0.12730210016155089,0.5394345238095238
28,7,Karamo Brown,TV Personality,Eliminated Week 7,24.5,3,6.0,0.1212871287128712,7,True,7,Rank_Save,7.0,0.2649434571890145,0.5394345238095238
28,7,Kate Flannery,Actor/Actress,Eliminated Week 8,24.0,3,7.0,0.1188118811881188,8,False,8,Rank_Save,6.0,0.09143780290791599,0.5394345238095238
28,7,Kel Mitchell,Actor/Actress,2nd Place,25.5,3,5.0,0.1262376237623762,12,False,2,Rank_Save,5.0,0.1321486268174475,0.5394345238095238
28,7,Lauren Alaina,Singer/Rapper,4th Place,27.0,3,1.0,0.1336633663366336,12,False,4,Rank_Save,3.0,0.12891760904684976,0.5394345238095238
28,7,Sean Spicer,Politician,Eliminated Week 9,21.0,3,8.0,0.1039603960396039,9,False,9,Rank_Save,8.0,0.10339256865912763,0.5394345238095238
28,8,Ally Brooke,Singer/Rapper,3rd Place,30.0,3,3.0,0.1554410588230417,12,False,3,Rank_Save,3.0,0.1577368195456494,0.5371031746031746
28,8,Hannah Brown,TV Personality,1st Place,30.9998,3,2.0,0.160621391176751,12,False,1,Rank_Save,2.0,0.14873553364766395,0.5371031746031746
28,8,James Van Der Beek,Actor/Actress,Eliminated Week 10,31.9998,3,1.0,0.1658027598041857,10,False,10,Rank_Save,1.0,0.14744963566223745,0.5371031746031746
28,8,Kate Flannery,Actor/Actress,Eliminated Week 8,25.9998,3,5.0,0.1347145480395773,8,True,8,Rank_Save,6.0,0.2983283326189456,0.5371031746031746
28,8,Kel Mitchell,Actor/Actress,2nd Place,29.9998,3,4.0,0.1554400225493162,12,False,2,Rank_Save,4.0,0.1581654522074582,0.5371031746031746
28,8,Lauren Alaina,Singer/Rapper,4th Place,24.0,3,6.0,0.1243528470584334,12,False,4,Rank_Save,5.0,0.11058722674667809,0.5371031746031746
28,8,Sean Spicer,Politician,Eliminated Week 9,20.0,3,7.0,0.1036273725486945,9,False,9,Rank_Save,7.0,0.12301757393913416,0.5371031746031746
28,9,Ally Brooke,Singer/Rapper,3rd Place,40.0,4,1.0,0.1918465227817745,12,False,3,Rank_Save,1.0,0.18181818181818182,0.19027777777777777
28,9,Hannah Brown,TV Personality,1st Place,35.5,4,4.0,0.1702637889688249,12,False,1,Rank_Save,4.0,0.16295025728987994,0.19027777777777777
28,9,James Van Der Beek,Actor/Actress,Eliminated Week 10,36.0,4,3.0,0.1726618705035971,10,False,10,Rank_Save,3.0,0.1646655231560892,0.19027777777777777
28,9,Kel Mitchell,Actor/Actress,2nd Place,37.0,4,2.0,0.1774580335731415,12,False,2,Rank_Save,2.0,0.1646655231560892,0.19027777777777777
28,9,Lauren Alaina,Singer/Rapper,4th Place,35.0,4,5.0,0.1678657074340527,12,False,4,Rank_Save,5.0,0.14065180102915953,0.19027777777777777
28,9,Sean Spicer,Politician,Eliminated Week 9,25.0,4,6.0,0.1199040767386091,9,True,9,Rank_Save,6.0,0.2058319039451115,0.19027777777777777
28,10,Ally Brooke,Singer/Rapper,3rd Place,29.5,3,1.0,0.2145454545454545,12,False,3,Rank_Save,1.0,0.21428571428571427,0.06666666666666665
28,10,Hannah Brown,TV Personality,1st Place,27.0,3,3.0,0.1963636363636363,12,False,1,Rank_Save,4.0,0.17857142857142858,0.06666666666666665
28,10,James Van Der Beek,Actor/Actress,Eliminated Week 10,25.5,3,5.0,0.1854545454545454,10,True,10,Rank_Save,5.0,0.21428571428571427,0.06666666666666665
28,10,Kel Mitchell,Actor/Actress,2nd Place,28.5,3,2.0,0.2072727272727272,12,False,2,Rank_Save,2.0,0.19642857142857142,0.06666666666666665
28,10,Lauren Alaina,Singer/Rapper,4th Place,27.0,3,3.0,0.1963636363636363,12,False,4,Rank_Save,3.0,0.20535714285714285,0.06666666666666665
28,11,Ally Brooke,Singer/Rapper,3rd Place,30.0,3,1.0,0.2564102564102564,12,False,3,Rank_Save,3.0,0.25,0.8333333333333334
28,11,Hannah Brown,TV Personality,1st Place,29.0,3,3.0,0.2478632478632478,12,False,1,Rank_Save,1.0,0.75,0.8333333333333334
28,11,Kel Mitchell,Actor/Actress,2nd Place,29.5,3,2.0,0.2521367521367521,12,False,2,Rank_Save,2.0,0.5,0.8333333333333334
28,11,Lauren Alaina,Singer/Rapper,4th Place,28.5,3,4.0,0.2435897435897435,12,False,4,Rank_Save,4.0,0.25,0.8333333333333334
29,1,AJ McLean,Singer/Rapper,Eliminated Week 9,18.0,3,6.0,0.0692307692307692,9,False,9,Rank_Save,6.0,0.07211,0.0
29,1,Anne Heche,Actor/Actress,Eliminated Week 4,18.0,3,6.0,0.0692307692307692,4,False,4,Rank_Save,7.0,0.07163,0.0
29,1,Carole Baskin,TV Personality,Eliminated Week 3,11.0,3,15.0,0.0423076923076923,3,False,3,Rank_Save,14.0,0.07199,0.0
29,1,Charles Oakley,Athlete,Eliminated Week 2,12.0,3,14.0,0.0461538461538461,2,False,2,Rank_Save,13.0,0.07104,0.0
29,1,Chrishell Stause,Actor/Actress,Eliminated Week 8,13.0,3,13.0,0.05,8,False,8,Rank_Save,12.0,0.07104,0.0
29,1,Jesse Metcalfe,Actor/Actress,Eliminated Week 5,18.0,3,6.0,0.0692307692307692,5,False,5,Rank_Save,9.0,0.07169,0.0
29,1,Johnny Weir,Athlete,Eliminated Week 10,18.0,3,6.0,0.0692307692307692,10,False,10,Rank_Save,8.0,0.07106,0.0
29,1,Justina Machado,Actor/Actress,4th Place,21.0,3,1.0,0.0807692307692307,12,False,4,Rank_Save,1.0,0.07221,0.0
